u,g,r,i,z,redshift
19.71055,18.31125,17.75974,17.43707,17.22988,0.07924525
19.06234,17.81824,17.11803,16.72618,16.47346,0.10012408
19.14895,18.01582,17.4856,17.11764,16.85706,0.0902555
19.70156,17.72412,16.84299,16.44143,16.13698,0.095110156
19.87553,18.30834,17.41913,16.96898,16.6557,0.11777084
20.00147,18.35216,17.35104,16.93909,16.59324,0.12469827
20.49466,18.68176,17.43014,16.94284,16.58557,0.1848413
19.20325,17.20056,16.26622,15.82262,15.49016,0.08059105
18.63861,16.62671,15.63191,15.21712,14.88841,0.07736928
20.77138,18.73756,17.34858,16.77314,16.3651,0.22507134
21.33426,19.09816,17.68096,17.15669,16.7893,0.22844036
20.11654,18.17381,17.13277,16.71181,16.35544,0.12728246
17.35114,16.05728,15.40618,15.06512,14.77,0.046349537
18.11508,16.52546,15.86513,15.46538,15.19102,0.05159638
22.28076,19.72129,18.59558,18.09974,17.70846,0.11883178
20.58903,18.54165,17.41157,16.95047,16.6303,0.14485553
20.6858,18.67721,17.61044,17.06159,16.66592,0.14654699
20.45663,18.39911,17.41445,16.98557,16.63222,0.1164802
19.58847,18.31374,17.55492,17.15293,16.87019,0.118859984
20.03401,18.57919,17.9594,17.53158,17.26019,0.10353731
19.09655,17.37947,16.64112,16.16138,15.84779,0.07535611
19.54932,17.44775,16.49181,16.05742,15.70727,0.0857437
18.05694,16.4736,15.6467,15.20881,14.8555,0.048431385
19.62696,17.74366,16.78779,16.37633,16.0492,0.09898764
20.57205,18.62681,17.57264,17.12084,16.76723,0.13234542
19.70264,17.96579,17.11305,16.84412,16.39148,0.07970375
20.18573,18.45153,17.41914,16.90844,16.58999,0.13156018
18.76219,17.02018,16.19761,15.83873,15.54724,0.06350741
18.73959,16.95588,16.15252,15.76449,15.45798,0.05670517
20.61133,18.82473,17.54661,17.05451,16.70468,0.18266153
20.40864,18.36701,17.38773,16.94933,16.59883,0.11521972
19.39146,18.10758,17.38647,16.981,16.76125,0.11127967
19.43484,17.78912,17.10809,16.76312,16.43974,0.06798342
18.82011,17.12598,16.33218,15.90968,15.61262,0.064334854
19.63301,18.34415,17.44031,16.98576,16.69466,0.15455191
19.4329,18.14618,17.73269,17.41773,17.20545,0.06297562
19.19927,17.13256,16.08582,15.59156,15.20973,0.096404314
18.92329,17.30235,16.43505,15.91537,15.51155,0.081710555
18.73122,17.41317,16.84645,16.55626,16.36025,0.056435402
20.15526,18.41732,17.17068,16.65643,16.24602,0.18705109
20.1417,18.2979,17.29682,16.88608,16.57922,0.12200089
19.38326,17.68661,16.82858,16.43826,16.19779,0.091137506
18.50342,17.28472,16.7662,16.4007,16.16302,0.06945207
20.48711,18.49101,17.46415,17.02197,16.6944,0.12548354
19.91206,18.43263,17.52907,17.05397,16.75487,0.13988693
18.69322,17.33075,16.74211,16.43335,16.21663,0.07826752
20.53991,18.54938,17.60933,17.17808,16.92071,0.11680878
19.51721,18.22563,17.43367,16.99316,16.7078,0.120355055
20.0081,18.24594,17.3133,16.89018,16.53702,0.1128408
20.00901,18.09862,17.0682,16.55651,16.13852,0.12891312
19.89289,17.91726,16.8948,16.45193,16.10318,0.11323963
18.36526,17.17557,16.75514,16.49366,16.33768,0.042661082
19.24295,17.08842,16.02737,15.53028,15.14523,0.095105246
18.53879,17.47311,17.05746,16.83714,16.60095,0.043102335
18.57419,17.27102,16.64944,16.26527,16.03593,0.07732396
19.27282,17.26618,16.34011,15.89146,15.57696,0.080585204
18.42738,16.90963,16.09751,15.64781,15.28253,0.061558414
19.32663,18.22458,17.54267,17.18406,16.91113,0.12056235
19.43184,17.76003,16.90528,16.52098,16.23614,0.09364834
19.07952,18.11778,17.62202,17.252,17.09719,0.097978085
19.69068,18.06494,17.24666,16.85873,16.56941,0.08785185
19.08969,17.49156,16.6455,16.22633,15.90221,0.0920852
19.60981,17.8322,16.96623,16.61557,16.30592,0.07931777
19.05283,17.86278,17.36516,17.02236,16.82467,0.06779264
17.85769,16.19165,15.39422,14.96952,14.65181,0.051822904
20.00115,18.63574,17.72637,17.27581,16.92863,0.14648698
20.27879,18.3276,17.39515,16.95947,16.69504,0.10488162
18.0406,16.83968,16.42024,16.18053,16.00792,0.042321153
19.61882,17.96598,17.13649,16.75027,16.47203,0.07873247
19.91807,18.61908,17.69514,17.2549,16.93811,0.15593727
20.37794,18.69155,17.66354,17.2089,16.8613,0.14861593
19.85993,17.9438,16.92525,16.45606,16.10757,0.114713065
18.8689,17.35584,16.69065,16.3019,16.02887,0.0754821
18.74809,17.5043,16.96647,16.60317,16.41666,0.060974713
18.82011,17.69032,17.23598,16.91293,16.75476,0.06872703
18.95818,17.0038,16.07046,15.64354,15.32345,0.08481992
18.7808,17.39211,16.77694,16.41308,16.14158,0.07955958
19.28327,17.74099,16.93806,16.51886,16.23289,0.097516194
19.86644,18.30812,17.62337,17.18692,16.93996,0.09120297
19.70792,18.22756,17.39588,16.96,16.65439,0.11308163
20.00872,18.56392,17.6663,17.19787,16.86821,0.14250955
17.53592,16.38554,15.81429,15.52651,15.2944,0.03893049
20.45317,18.62487,17.58764,17.15334,16.82261,0.12462735
19.71556,18.26001,17.44023,17.02098,16.7863,0.1114552
19.6493,18.37704,17.71742,17.34937,17.07251,0.116781436
19.18658,17.99082,17.47077,17.17443,17.01668,0.07270735
19.30541,17.54628,16.56645,16.13433,15.76372,0.08986103
18.73484,17.46099,16.6938,16.31875,16.08763,0.090453
18.30364,17.04007,16.48995,16.0983,15.91314,0.063177556
20.25534,18.38389,17.43116,17.01308,16.67031,0.11112604
20.06336,18.38836,17.49534,17.05386,16.69252,0.11994605
20.43195,18.45826,17.37487,16.92698,16.55463,0.13431409
20.20778,18.45696,17.504,16.99513,16.62951,0.12894888
21.36812,19.19031,17.62296,17.05779,16.6658,0.26226038
20.03336,18.46226,17.39767,16.9068,16.57127,0.14059871
20.76507,18.54765,17.32258,16.83791,16.53286,0.1743533
20.18192,18.75073,17.89716,17.46377,17.18622,0.1418805
19.68748,18.0003,17.12256,16.74371,16.43762,0.08148003
20.34711,18.2558,17.23448,16.77738,16.41277,0.11689672
19.5244,18.42698,17.73596,17.36094,17.10538,0.13667504
19.21123,17.1758,16.11398,15.63941,15.25351,0.08940714
21.38001,19.14157,17.86018,17.3474,16.97575,0.19798885
20.82297,18.80663,17.66868,17.22565,16.86765,0.15223552
20.86524,18.86197,17.57499,17.06037,16.6808,0.19271775
21.20401,19.1382,17.90653,17.34909,16.92628,0.18488501
20.01468,18.42933,17.49965,16.96521,16.64071,0.13364848
20.09282,18.44485,17.78748,17.44634,17.15035,0.05473339
19.98637,18.18018,17.14059,16.66842,16.29536,0.13076898
19.61979,18.39963,17.72489,17.3811,17.13586,0.11372008
20.31247,18.26994,17.03757,16.52255,16.15665,0.16964416
20.83529,18.75246,17.55046,17.01963,16.54906,0.17543085
19.36945,18.24006,17.67527,17.28276,17.06979,0.12233759
19.31282,17.43359,16.41036,15.89017,15.48025,0.102646
21.19086,19.23242,17.81605,17.19849,16.74933,0.2291594
21.24454,19.06855,18.02248,17.52221,17.16893,0.13697962
18.93601,17.74379,17.24531,16.97895,16.71476,0.066514365
21.06337,19.1092,18.04718,17.5299,17.08882,0.13787708
18.46254,17.26196,16.99976,16.79792,16.67024,0.044141322
20.24682,18.38967,17.55137,17.1074,16.7732,0.099458635
19.32236,17.91012,17.20344,16.7961,16.5349,0.108291246
19.397,18.14095,17.68354,17.36036,17.24024,0.071330294
20.54351,18.67037,17.52207,16.95553,16.53239,0.17070356
20.10287,18.13693,17.24317,16.73379,16.46983,0.09956841
19.14577,17.28061,16.43372,16.03159,15.71563,0.06981389
18.82759,17.55885,17.06613,16.70828,16.53763,0.07864696
19.61444,17.62384,16.5951,16.15753,15.81038,0.106579654
19.26453,17.76043,17.12044,16.71912,16.4516,0.08790865
19.05091,17.97693,17.5967,17.32132,17.25518,0.061747596
20.95061,18.63509,17.18002,16.65563,16.31706,0.20701906
18.53799,17.33926,16.46678,16.01345,15.70607,0.10233822
19.68489,18.29977,17.49842,17.03402,16.75823,0.12296612
21.55545,18.38402,17.48262,16.97182,16.5971,0.12936106
19.8961,17.88191,16.88629,16.46144,16.09677,0.10836483
20.8936,18.99474,17.78059,17.21685,16.72015,0.1798162
20.38296,18.59674,17.64101,17.27604,17.02632,0.1337096
19.85619,17.81721,16.91133,16.49575,16.13459,0.09705843
20.63388,18.89079,17.7228,17.24022,16.92585,0.1595342
19.62109,17.87422,16.94337,16.50824,16.18425,0.09761263
19.24065,17.42408,16.59144,16.19236,15.89522,0.0668106
19.07825,17.21211,16.36401,15.95861,15.63507,0.070289314
17.70355,15.97021,15.17316,14.79023,14.49131,0.047005937
18.87678,17.39688,16.61301,16.16895,15.8215,0.08280001
20.31072,18.43003,17.44414,17.01791,16.66509,0.11687122
19.76722,18.37313,17.75639,17.34583,17.05795,0.10812898
18.99001,17.80686,17.24765,16.80644,16.84991,0.08256848
17.34815,16.24437,15.75854,15.50568,15.28207,0.036163054
19.68332,18.29445,17.49453,17.10348,16.76962,0.11093354
18.99096,17.27878,16.54797,16.17641,15.89659,0.07454355
19.61702,18.18142,17.54082,17.11771,16.82571,0.09420304
19.6133,18.2604,17.74139,17.40987,17.35371,0.08286825
19.05111,17.98413,17.58638,17.35555,17.21692,0.060456008
19.33029,17.74469,16.84263,16.4231,16.08701,0.102529794
17.15757,15.56614,14.80504,14.41623,14.11783,0.03373866
20.42879,18.39938,17.40853,16.98773,16.61913,0.114773005
20.11379,18.32841,17.23413,16.80332,16.50009,0.14179996
20.12938,18.32974,17.33932,16.86729,16.57079,0.12331336
19.15959,17.61341,16.72063,16.29458,15.94128,0.10128058
20.15827,18.12011,17.38047,16.98276,16.6671,0.08133317
18.41556,17.21684,16.76231,16.47458,16.30543,0.04577157
19.39363,17.36,16.41172,15.96193,15.5882,0.09279686
19.99114,18.38628,17.41121,16.96854,16.61629,0.12195208
20.14119,18.37747,17.24231,16.78136,16.43108,0.14862256
21.39574,19.02081,17.61098,17.11119,16.74495,0.22618598
17.80606,16.46421,15.87851,15.59764,15.47293,0.041384708
19.83708,17.52467,16.19809,15.58146,15.14354,0.13371158
20.56577,18.72017,17.48761,16.98896,16.61029,0.18519048
18.47397,17.41743,16.93974,16.51319,16.33649,0.05604987
18.39868,16.92363,16.22746,15.86131,15.59445,0.069800824
20.02788,18.33788,17.48192,17.0294,16.70149,0.104063265
20.47248,18.48012,17.50076,17.0506,16.69446,0.12298551
20.23961,18.72062,17.45914,16.95011,16.6115,0.193814
20.56722,18.58392,17.4898,17.02466,16.63172,0.1486021
18.78934,17.39533,16.86603,16.55279,16.29691,0.05911325
21.47696,18.8507,17.52416,16.91487,16.411,0.2052165
18.42862,16.42122,15.50569,15.07062,14.7404,0.061982047
19.70011,17.68191,16.61716,16.15438,15.7501,0.1186179
21.23099,18.94879,17.54137,17.02539,16.65215,0.21906717
19.52669,18.00509,17.30795,16.88471,16.6462,0.08363041
21.26328,19.18951,17.84545,17.31068,16.9264,0.21555136
20.38814,18.77696,17.72436,17.20819,16.86068,0.16741373
19.31285,17.48104,16.54108,16.10309,15.7705,0.08450447
20.49416,18.81688,17.69275,17.19267,16.84381,0.16182905
19.86515,18.07151,17.10931,16.66858,16.29793,0.1048306
19.2907,17.90279,16.90638,16.47122,16.11946,0.15145048
21.05553,19.02335,17.58403,17.03771,16.64343,0.22584179
20.81459,18.77245,17.7237,17.292,16.94126,0.13808852
19.679,17.97816,16.81451,16.25334,15.8526,0.1330995
20.174,18.41147,17.22954,16.6509,16.18882,0.18553421
20.71257,18.67885,17.63029,17.1437,16.72386,0.13989918
19.89266,18.35989,17.36626,16.89206,16.46151,0.13703917
19.20678,17.90431,17.2332,16.89266,16.58478,0.11026413
18.75682,16.83066,15.66591,15.1894,14.76608,0.08512841
21.17078,18.74632,17.72725,17.23237,16.8669,0.13623857
20.36572,18.54952,17.3932,16.9101,16.55072,0.15046148
19.49944,18.36069,17.47551,17.04404,16.71691,0.17918509
19.61051,17.61726,16.6312,16.11982,15.75869,0.104724914
19.688,18.31052,17.58297,17.14916,16.86417,0.10371351
20.21765,18.34001,17.27301,16.80961,16.43921,0.12774484
20.27612,18.52754,17.4045,16.94728,16.56664,0.14117528
20.09686,18.22293,17.11184,16.54091,16.08671,0.14898127
19.87943,18.29103,17.56097,17.16319,16.90283,0.08666465
18.15334,17.16504,16.73785,16.46977,16.30664,0.038639978
20.72836,18.54654,17.22595,16.72738,16.35762,0.19135298
20.09881,18.12759,17.17675,16.76708,16.41424,0.09932282
19.33727,18.11401,17.38591,17.03146,16.78074,0.105625264
19.55421,18.26579,17.40243,17.05027,16.82722,0.12721616
17.61193,15.7859,14.93306,14.54778,14.22682,0.045031153
16.7143,14.79651,13.93065,13.56507,13.24174,0.029923208
19.68016,18.46345,17.74306,17.38418,17.10023,0.12734197
20.23367,18.49234,17.33471,16.85067,16.50577,0.16039541
19.57116,17.85511,16.98519,16.5586,16.27119,0.08947039
19.70163,18.06535,17.16437,16.69052,16.30052,0.09733266
17.95896,16.62919,16.02024,15.69399,15.46283,0.048624467
18.71893,17.35789,16.73272,16.41462,16.18414,0.08508418
19.73509,17.85287,17.01453,16.58993,16.28505,0.082126305
19.91789,18.44062,17.62513,17.12992,16.78305,0.12216816
18.13416,16.8613,16.40539,16.14183,15.95495,0.04491033
17.92852,16.3516,15.61634,15.21397,14.94664,0.043723036
20.92761,18.78709,17.6674,17.16943,16.78613,0.15584503
20.47898,18.57918,17.63896,17.23491,16.88822,0.11945973
18.90428,17.2717,16.54927,16.16388,15.89243,0.07622914
17.777,17.5002,17.89012,17.52001,16.67226,0.038796242
19.2506,18.14746,17.65263,17.31057,17.10366,0.08151125
18.7894,17.49566,16.88497,16.55987,16.33545,0.06490574
19.77847,17.74138,16.76893,16.31514,15.9769,0.10168729
19.33295,18.13586,17.52901,17.12048,16.89695,0.09853262
19.94643,18.57166,17.79906,17.35026,17.00008,0.13388695
19.83193,18.1315,16.99513,16.45627,16.08193,0.16019815
20.70263,18.61979,17.54198,17.0142,16.70939,0.14698543
18.5874,16.68947,15.72673,15.29906,14.97423,0.06504447
20.06679,18.07396,17.05408,16.59227,16.21207,0.12384005
20.08177,17.97775,16.79674,16.30642,15.90656,0.14653924
20.54251,18.5481,17.01841,16.46132,16.10542,0.21674073
18.62622,17.48013,16.91345,16.47652,16.26904,0.08210989
19.37407,18.13643,17.67072,17.38965,17.24856,0.063566655
19.3614,17.69896,16.87355,16.47531,16.15017,0.08955597
19.95216,18.44131,17.71207,17.31447,16.95616,0.10030184
20.57141,18.67575,17.65287,17.19177,16.80923,0.1338284
19.34778,17.92866,17.20207,16.81773,16.5,0.1028381
19.21944,17.915,17.33437,16.98278,16.71614,0.09836153
18.95444,17.64327,16.99755,16.60415,16.38716,0.089235514
20.3256,18.26482,17.26793,16.79297,16.40003,0.113407545
19.66352,17.60732,16.62098,16.19851,15.85749,0.10447326
20.04123,18.72544,17.77852,17.30528,17.02751,0.1612965
20.02968,18.28785,17.41649,17.02167,16.7265,0.10024424
20.18327,18.15552,17.15653,16.74173,16.15447,0.11505652
18.13317,17.04836,16.6059,16.35816,16.18237,0.035766017
19.39669,18.27949,17.85303,17.57971,17.4587,0.0711007
19.56196,17.91482,17.19874,16.79456,16.58682,0.074739054
20.63132,18.69406,17.55963,17.06949,16.64729,0.15290606
19.74577,18.38597,17.57426,17.16965,16.89192,0.14228503
19.57093,17.58866,16.50583,15.97887,15.54525,0.11752279
18.01378,16.84676,16.36626,16.03628,15.86544,0.051148277
18.40094,16.42076,15.56325,15.12707,14.77914,0.063809365
19.03005,17.25369,16.43974,16.08384,15.78445,0.071083754
20.15551,18.60254,17.80888,17.3446,17.04333,0.10367633
19.83506,18.46176,17.59055,17.1115,16.79182,0.13950704
19.71598,17.79873,16.87412,16.47092,16.14749,0.10077693
19.08305,17.34767,16.47803,16.07277,15.76654,0.07711401
17.17911,15.60353,14.94807,14.58864,14.32967,0.036288276
19.96111,18.14931,17.20289,16.81432,16.50459,0.095354445
20.07487,18.12048,17.12626,16.6975,16.35178,0.10805065
20.74381,18.88801,17.69657,17.24157,16.89332,0.16235785
18.41069,17.43878,16.65728,16.3243,16.15591,0.077502966
19.07651,17.89471,17.31353,17.00855,16.816,0.076529324
19.96152,17.89251,16.94853,16.55614,16.23898,0.099692926
20.40703,18.85987,17.762,17.32104,16.93404,0.16843157
20.18135,18.64837,17.7006,17.22376,16.93341,0.13774495
20.08125,18.22503,17.24392,16.78909,16.43196,0.11379326
19.00101,17.43846,16.68564,16.31442,16.02634,0.07382645
20.60574,18.66007,17.48302,17.00056,16.62927,0.17330968
21.4091,19.1995,17.62171,17.07453,16.71401,0.26351556
18.51052,16.55134,15.61982,15.18177,14.8552,0.06099027
19.23399,18.02514,17.52959,17.25718,17.15481,0.06971515
18.47044,16.59327,15.62851,15.18046,14.77719,0.060051356
15.79435,14.04149,13.25508,12.85993,12.6027,0.011370481
19.97312,18.67938,17.7522,17.29548,17.01599,0.1728735
18.54065,17.55872,17.05891,16.69924,16.53957,0.067659326
18.6046,17.14515,16.50218,16.1917,15.78643,0.07138156
19.61952,18.28467,17.59871,17.18098,16.90182,0.09878101
19.70841,18.20085,17.48351,17.09245,16.84447,0.09056464
21.05474,18.60459,17.39078,16.87184,16.52643,0.16390635
19.02878,17.31447,16.48124,16.03989,15.74568,0.075066976
18.78106,16.9092,16.0508,15.66631,15.32653,0.059519462
19.49208,18.08339,17.39645,16.99347,16.76009,0.10017886
19.49603,17.97591,17.18737,16.75091,16.45184,0.08752408
20.3472,18.43248,17.50331,17.11757,16.79235,0.106658906
19.24332,18.15376,17.7391,17.52088,17.35644,0.05005337
21.08175,20.19626,17.99488,17.52882,16.98638,0.21118295
20.78857,18.6711,17.61534,17.14621,16.80548,0.1352581
20.06863,18.07324,16.99184,16.53124,16.15866,0.13667153
19.0896,17.74769,17.08851,16.69261,16.45346,0.09233022
20.68201,18.85633,17.66367,17.14878,16.8206,0.17759782
18.84271,16.92184,15.9779,15.52748,15.21078,0.0764328
19.05006,17.15215,16.20476,15.74133,15.38165,0.08833085
18.91632,17.54907,16.9551,16.59483,16.37959,0.069522806
18.8461,17.53983,16.88795,16.5274,16.30122,0.08322835
20.35518,18.5465,17.4693,17.00588,16.63234,0.13978
18.86977,17.86106,17.42134,17.10382,16.98848,0.08428299
24.58762,19.32261,17.75026,17.16899,16.80448,0.28609738
20.68703,18.71322,17.75348,17.29718,16.94341,0.11057445
20.1179,18.4214,17.56207,17.13102,16.7969,0.09966555
19.52523,18.40753,17.81654,17.44483,17.27384,0.09942091
20.10556,18.03901,17.00602,16.51585,16.11502,0.12377327
20.36571,18.43776,17.47791,17.03808,16.73405,0.119944125
19.88655,18.29189,17.41034,16.94146,16.57318,0.112965696
18.8437,17.64478,17.09839,16.6438,16.39324,0.093181156
17.22113,15.79974,15.19304,14.87095,14.70206,0.046076328
20.28251,18.3779,17.39951,16.99982,16.68352,0.112810306
19.45899,17.65913,16.74559,16.30805,15.99014,0.08416878
18.69828,17.1493,16.58368,16.24992,16.02795,0.06775641
19.36832,17.34604,16.29784,15.84245,15.47575,0.1033825
20.15666,18.27073,17.28478,16.82224,16.45339,0.11849366
20.57244,18.62588,17.59016,17.16722,16.80914,0.1256729
18.78564,17.1538,16.30052,15.89604,15.59002,0.0712971
16.82497,15.64474,15.14294,14.8819,14.66576,0.034498394
16.39744,15.2775,14.80132,14.57293,14.35881,0.021485532
20.05467,19.15886,18.57884,18.28035,18.12567,0.08288111
21.3667,18.75418,17.55475,17.03708,16.64196,0.17970513
19.83674,18.19359,17.33457,16.82874,16.48286,0.107776105
19.40114,17.49209,16.59124,16.18198,15.85697,0.080797434
19.34613,18.06819,17.40799,17.06234,16.86978,0.08700447
20.4649,18.70606,17.52313,17.03131,16.6349,0.17068096
19.95951,17.97869,17.06638,16.62934,16.30746,0.10121844
20.95363,18.67837,17.35418,16.80547,16.44279,0.19156075
20.65816,18.60456,17.47651,17.04224,16.70386,0.15156424
19.57251,17.66752,16.72189,16.2418,15.8898,0.09993865
18.52276,17.6012,17.30597,17.1518,17.01072,0.042561747
20.56851,18.86788,17.35212,16.76215,16.36625,0.2548753
20.20277,18.42158,17.56347,17.13922,16.80462,0.09675128
17.7986,16.57726,16.03658,15.74148,15.50534,0.043927044
19.42654,18.04618,17.35589,16.99643,16.71105,0.09052771
20.31937,18.38367,17.18277,16.69036,16.28935,0.17086788
19.90361,18.00259,17.05843,16.51852,16.12276,0.113843314
20.35695,18.53536,17.48914,16.99909,16.69936,0.13415413
20.10876,18.058,16.98359,16.50627,16.08791,0.1322368
19.86773,18.45453,17.64656,17.13864,16.8395,0.12932876
19.39814,17.99424,17.23785,16.85831,16.61547,0.10151509
19.33439,17.99125,17.15701,16.75427,16.40341,0.1152398
19.50628,17.72983,16.79497,16.35802,16.01553,0.09524141
17.83376,16.2377,15.38455,14.95638,14.63109,0.046714664
19.35696,18.15642,17.56767,17.21198,17.01504,0.098115236
20.4909,18.53121,17.42058,16.96128,16.60115,0.13991684
19.77892,18.68358,17.93111,17.55779,17.34002,0.15055609
18.27963,16.88391,16.24017,15.83969,15.58755,0.06579289
18.5242,17.58319,17.30204,17.14273,17.15285,0.040199745
19.74139,18.40592,17.65043,17.22967,16.93438,0.13504662
19.85797,17.95675,17.00066,16.5541,16.22418,0.10165967
18.84306,17.18621,16.38813,15.95935,15.57261,0.073703244
18.71771,16.78236,15.90654,15.46791,15.14205,0.069895715
20.20621,18.12853,17.07814,16.65023,16.29342,0.124645144
19.96225,18.30803,17.39016,16.94827,16.66158,0.11282482
19.27144,17.33056,16.50704,16.11924,15.93418,0.0633643
20.24452,18.57551,17.53395,17.02947,16.68643,0.15045989
18.48359,16.72483,15.84396,15.39357,15.07515,0.06224866
20.08682,18.12432,17.0789,16.63036,16.26907,0.12708339
20.92213,18.83046,17.51561,16.95858,16.58324,0.20077346
18.56561,17.30695,16.86157,16.58897,16.44098,0.05588882
19.43353,18.1898,17.5203,17.17706,16.97097,0.09974966
